DISCLAIMER: This software is experimental. Use at your own risk. Sensor data is NOT synchronized.
2019-06-18 13:53:00.975144
C: 2880.00,0
T: 22.94,22.81,19.98,-242.02,1
2019-06-18 13:53:01.022017
C: 2880.00,1000
T: 22.91,22.87,19.98,22.17,1001
2019-06-18 13:53:01.053264
C: 2880.00,2000
T: 22.91,22.81,20.11,22.27,2001
2019-06-18 13:53:01.100136
C: 2880.00,3000
T: 22.91,22.84,20.11,22.30,3001
2019-06-18 13:53:01.131384
C: 2880.00,4000
T: 22.87,22.84,20.08,22.27,4001
2019-06-18 13:53:01.209502
C: 2880.00,5000
T: 22.91,22.84,20.01,22.27,5001
2019-06-18 13:53:01.287624
C: 2880.00,6000
T: 22.87,22.81,20.01,22.30,6001
2019-06-18 13:53:01.365743
C: 2880.00,7000
T: 22.91,22.81,19.98,22.34,7001
2019-06-18 13:53:01.443862
C: 2880.00,8000
T: 22.91,22.81,19.98,22.30,8001
2019-06-18 13:53:01.506358
C: 2880.00,9000
T: 22.91,22.81,19.98,22.34,9001
2019-06-18 13:53:01.584477
C: 2880.00,10000
T: 22.91,22.81,19.94,22.03,10001
2019-06-18 13:53:01.662597
C: 2880.00,11000
T: 22.91,22.81,19.98,22.34,11001
2019-06-18 13:53:01.740717
C: 2880.00,12000
T: 22.94,22.81,20.05,22.34,12001
2019-06-18 13:53:01.818838
C: 2880.00,13000
T: 22.91,22.81,20.15,22.30,13001
2019-06-18 13:53:01.896957
C: 2880.00,14000
T: 22.91,22.81,20.01,22.14,14001
2019-06-18 13:53:01.975077
C: 2880.00,15000
T: 22.87,22.84,20.08,22.17,15001
2019-06-18 13:53:02.053196
C: 2880.00,16000
S:        0.0 g    00:00:01
T: 22.91,22.81,20.15,22.24,16001
2019-06-18 13:53:02.162571
C: 2880.00,17000
T: 22.91,22.84,19.84,22.03,17001
2019-06-18 13:53:02.240683
C: 2880.00,18000
T: 22.91,22.81,20.11,21.97,18001
2019-06-18 13:53:02.318803
C: 2880.00,19000
T: 22.91,22.81,20.08,21.90,19001
2019-06-18 13:53:02.396923
C: 2880.00,20000
T: 22.91,22.81,19.98,22.14,20001
2019-06-18 13:53:02.475042
C: 2880.00,21000
T: 22.91,22.84,19.88,22.10,21001
2019-06-18 13:53:02.553162
C: 2880.00,22000
T: 22.87,22.84,19.98,22.27,22001
2019-06-18 13:53:02.646905
C: 2880.00,23000
T: 22.91,22.84,19.94,22.30,23001
2019-06-18 13:53:02.725026
C: 2880.00,24000
T: 22.91,22.81,19.94,21.87,24001
2019-06-18 13:53:02.865641
C: 2880.00,25000
T: 22.87,22.81,20.08,21.83,25001
2019-06-18 13:53:02.990633
C: 2880.00,26000
T: 22.91,22.81,20.01,21.83,26001
2019-06-18 13:53:03.084377
C: 2880.00,27000
S:        0.0 g    00:00:02
T: 22.91,22.81,20.05,21.90,27001
2019-06-18 13:53:03.178121
C: 2880.00,28000
T: 22.87,22.81,19.98,22.30,28001
2019-06-18 13:53:03.256239
C: 2880.00,29000
T: 22.91,22.81,19.91,22.30,29001
2019-06-18 13:53:03.334359
C: 2880.00,30000
2019-06-18 13:53:03.396855
T: 22.91,22.81,19.84,22.03,30001
2019-06-18 13:53:03.679861
C: 2880.00,31000
2019-06-18 13:53:04.257946
S:        0.0 g    00:00:03
2019-06-18 13:53:04.820408
C: 2880.00,32000
T: 22.91,22.81,20.11,22.03,31001
2019-06-18 13:53:05.398494
S:        0.0 g    00:00:04
T: 22.91,22.81,20.05,21.90,32001
2019-06-18 13:53:05.742222
C: 2880.00,33000
2019-06-18 13:53:06.320307
S:        0.0 g    00:00:05
2019-06-18 13:53:06.890435
C: 2880.00,34000
T: 22.87,22.81,19.98,21.87,33001
2019-06-18 13:53:07.468521
S:        0.0 g    00:00:06
T: 22.91,22.81,20.08,21.90,34001
2019-06-18 13:53:07.687257
C: 2880.00,35000
2019-06-18 13:53:08.775716
C: 2880.00,36000
S:        0.0 g    00:00:07
T: 22.91,22.81,19.91,21.90,35001
2019-06-18 13:53:09.385048
S:        0.0 g    00:00:08
2019-06-18 13:53:09.431921
T: 22.87,22.81,19.88,21.90,36001
2019-06-18 13:53:09.724482
C: 2880.00,37000
2019-06-18 13:53:10.859918
C: 2880.00,38000
S:        0.0 g    00:00:09
T: 22.91,22.81,20.08,21.90,37001
2019-06-18 13:53:11.484876
S:        0.0 g    00:00:10
T: 22.87,22.81,20.21,21.87,38001
2019-06-18 13:53:11.703613
C: 2880.00,39000
2019-06-18 13:53:12.797287
C: 2880.00,40000
S:        0.0 g    00:00:11
T: 22.94,22.81,19.94,21.87,39001
2019-06-18 13:53:13.901207
C: 2880.00,41000
S:        0.0 g    00:00:12
T: 22.91,22.81,19.94,22.24,40001
2019-06-18 13:53:14.501533
T: 22.87,22.81,20.08,22.03,41001
2019-06-18 13:53:14.689022
C: 2880.00,42000
S:        0.0 g    00:00:13
2019-06-18 13:53:15.798320
C: 2880.00,43000
S:        0.0 g    00:00:14
T: 22.91,22.81,20.05,21.87,42001
2019-06-18 13:53:16.915121
C: 2880.00,44000
S:        0.0 g    00:00:15
T: 22.91,22.81,20.08,22.03,43001
2019-06-18 13:53:17.558326
T: 22.91,22.81,19.94,21.93,44001
2019-06-18 13:53:17.730198
C: 2880.00,45000
2019-06-18 13:53:17.792688
S:        0.0 g    00:00:16
2019-06-18 13:53:18.886361
C: 2880.00,46000
S:        0.0 g    00:00:17
T: 22.91,22.81,19.98,22.03,45001
2019-06-18 13:53:19.486906
T: 22.91,22.81,20.05,22.30,46001
2019-06-18 13:53:19.690019
C: 2880.00,47000
2019-06-18 13:53:20.252480
S:        0.0 g    00:00:18
2019-06-18 13:53:20.814942
C: 2880.00,48000
T: 22.87,22.81,19.98,22.17,47001
2019-06-18 13:53:20.893064
S:        0.0 g    00:00:19
2019-06-18 13:53:21.471148
T: 22.87,22.77,19.88,22.24,48001
2019-06-18 13:53:21.736755
C: 2880.00,49000
2019-06-18 13:53:22.314840
S:        0.0 g    00:00:20
2019-06-18 13:53:22.877302
C: 2880.00,50000
T: 22.91,22.81,19.94,22.03,49001
2019-06-18 13:53:23.473655
S:        0.0 g    00:00:21
T: 22.91,22.81,20.11,22.27,50001
2019-06-18 13:53:23.754887
C: 2880.00,51000
2019-06-18 13:53:24.332972
S:        0.0 g    00:00:22
2019-06-18 13:53:24.911058
C: 2880.00,52000
T: 22.91,22.81,19.91,22.27,51001
2019-06-18 13:53:25.503794
S:        0.0 g    00:00:23
T: 22.87,22.81,19.98,22.27,52001
2019-06-18 13:53:25.753783
C: 2880.00,53000
2019-06-18 13:53:26.331101
S:        0.0 g    00:00:24
2019-06-18 13:53:26.909187
C: 2880.00,54000
T: 22.94,22.81,19.98,22.27,53001
2019-06-18 13:53:27.492387
S:        0.0 g    00:00:25
T: 22.91,22.81,19.91,22.30,54001
2019-06-18 13:53:27.762234
C: 2880.00,55000
2019-06-18 13:53:28.320629
S:        0.0 g    00:00:26
2019-06-18 13:53:28.870400
C: 2880.00,56000
T: 22.91,22.77,20.05,22.27,55001
2019-06-18 13:53:29.448486
S:        0.0 g    00:00:27
T: 22.91,22.81,20.05,22.24,56001
2019-06-18 13:53:29.760966
C: 2880.00,57000
2019-06-18 13:53:30.339051
S:        0.0 g    00:00:28
2019-06-18 13:53:30.901512
C: 2880.00,58000
T: 22.91,22.77,20.01,22.07,57001
2019-06-18 13:53:31.479598
S:        0.0 g    00:00:29
T: 22.91,22.81,20.05,22.27,58001
2019-06-18 13:53:31.713960
C: 2880.00,59000
2019-06-18 13:53:32.794541
C: 2880.00,60000
S:        0.0 g    00:00:30
T: 22.91,22.81,19.91,22.37,59001
2019-06-18 13:53:33.914083
C: 2880.00,61000
S:        0.0 g    00:00:31
T: 22.87,22.81,20.01,22.24,60001
2019-06-18 13:53:34.574984
S:        0.0 g    00:00:32
T: 22.91,22.77,20.08,21.93,61001
2019-06-18 13:53:34.746849
C: 2880.00,62000
2019-06-18 13:53:35.840525
C: 2880.00,63000
S:        0.0 g    00:00:33
T: 22.87,22.81,20.01,21.93,62001
2019-06-18 13:53:36.449858
T: 22.87,22.81,20.05,22.30,63001
2019-06-18 13:53:36.715473
C: 2880.00,64000
S:        0.0 g    00:00:34
2019-06-18 13:53:37.812814
C: 2880.00,65000
