DISCLAIMER: This software is experimental. Use at your own risk. Sensor data is NOT synchronized.
2019-07-16 10:54:45.860644
C: 1210.56,0
S:       67.0 g    00:00:01
T: 23.31,23.25,18.90,23.25,1
2019-07-16 10:54:45.986949
C: 1754.84,1000
S:       67.0 g    00:00:02
T: 23.28,23.28,18.93,23.28,1001
2019-07-16 10:54:46.033820
C: 2008.21,2000
S:       67.0 g    00:00:03
T: 23.28,23.25,18.93,23.28,2001
2019-07-16 10:54:46.158811
C: 2172.43,3000
S:       67.0 g    00:00:04
T: 23.28,23.25,18.93,23.28,3001
2019-07-16 10:54:46.283804
C: 2238.12,4000
S:       67.0 g    00:00:05
T: 23.31,23.28,18.93,23.28,4001
2019-07-16 10:54:46.393171
C: 2247.51,5000
S:       67.0 g    00:00:06
T: 23.31,23.25,18.93,23.28,5001
2019-07-16 10:54:46.518163
C: 2270.97,6000
S:       67.0 g    00:00:07
T: 23.31,23.28,18.93,23.28,6001
2019-07-16 10:54:46.627538
C: 2327.27,7000
S:       67.0 g    00:00:08
T: 23.28,23.28,18.90,23.28,7001
2019-07-16 10:54:46.736898
C: 2378.89,8000
S:       67.0 g    00:00:09
T: 23.31,23.28,18.93,23.28,8001
2019-07-16 10:54:46.877522
C: 2392.96,9000
S:       67.0 g    00:00:10
T: 23.31,23.28,18.90,23.28,9001
2019-07-16 10:54:47.002506
C: 2360.12,10000
S:       67.5 g    00:00:11
T: 23.31,23.28,18.93,23.28,10001
2019-07-16 10:54:47.111882
C: 2346.04,11000
S:       67.5 g    00:00:12
T: 23.31,23.31,18.93,23.28,11001
2019-07-16 10:54:47.236865
C: 2383.58,12000
S:       67.5 g    00:00:13
T: 23.28,23.28,18.93,23.32,12001
2019-07-16 10:54:47.346240
C: 2421.11,13000
S:       67.5 g    00:00:14
T: 23.28,23.28,18.93,23.28,13001
2019-07-16 10:54:47.471223
C: 2416.42,14000
S:       67.5 g    00:00:15
T: 23.28,23.28,18.90,23.32,14001
2019-07-16 10:54:47.596216
C: 2402.35,15000
S:       67.5 g    00:00:16
T: 23.28,23.28,18.93,23.28,15001
2019-07-16 10:54:47.721206
C: 2374.19,16000
S:       67.5 g    00:00:17
T: 23.28,23.25,18.93,23.25,16001
2019-07-16 10:54:47.846198
C: 2392.96,17000
S:       67.5 g    00:00:18
T: 23.28,23.28,18.93,23.28,17001
2019-07-16 10:54:47.955565
C: 2430.50,18000
T: 23.28,23.25,18.93,23.28,18001
2019-07-16 10:54:48.111804
S:       67.5 g    00:00:19
2019-07-16 10:54:48.580522
C: 2449.27,19000
2019-07-16 10:54:48.768009
T: 23.31,23.28,18.93,23.28,19001
2019-07-16 10:54:49.133860
S:       67.5 g    00:00:20
2019-07-16 10:54:49.562621
C: 2430.50,20000
2019-07-16 10:54:49.734483
T: 23.31,23.28,18.93,23.25,20001
2019-07-16 10:54:50.206797
S:       67.5 g    00:00:21
2019-07-16 10:54:50.566148
C: 2392.96,21000
2019-07-16 10:54:50.738011
T: 23.31,23.28,18.93,23.32,21001
2019-07-16 10:54:51.159858
