DISCLAIMER: This software is experimental. Use at your own risk. Sensor data is NOT synchronized.
2019-07-23 11:48:10.359232
C: 262.76,0
S:       46.5 g    00:00:01
T: 27.36,26.62,22.44,26.15,1
2019-07-23 11:48:10.411223
C: 258.06,1000
S:       47.0 g    00:00:02
T: 27.36,26.62,22.44,26.15,1001
2019-07-23 11:48:10.459206
C: 267.45,2000
S:       47.0 g    00:00:03
T: 27.36,26.65,22.44,26.18,2001
2019-07-23 11:48:10.503200
C: 267.45,3000
S:       47.0 g    00:00:04
T: 27.39,26.65,22.47,26.18,3001
2019-07-23 11:48:10.583187
C: 262.76,4000
S:       47.0 g    00:00:05
T: 27.39,26.62,22.47,26.18,4001
2019-07-23 11:48:10.677694
C: 258.06,5000
S:       47.0 g    00:00:06
T: 27.39,26.65,22.44,26.18,5001
2019-07-23 11:48:10.771434
C: 262.76,6000
S:       47.0 g    00:00:07
T: 27.39,26.62,22.44,26.18,6001
2019-07-23 11:48:10.880821
C: 258.06,7000
S:       47.0 g    00:00:08
T: 27.39,26.65,22.50,26.18,7001
2019-07-23 11:48:10.974564
C: 258.06,8000
S:       47.0 g    00:00:09
T: 27.39,26.62,22.47,26.18,8001
2019-07-23 11:48:11.083920
C: 267.45,9000
S:       47.0 g    00:00:10
T: 27.39,26.65,22.47,26.18,9001
2019-07-23 11:48:11.177660
C: 267.45,10000
S:       47.0 g    00:00:11
T: 27.39,26.65,22.47,26.18,10001
2019-07-23 11:48:11.287043
C: 267.45,11000
S:       47.0 g    00:00:12
T: 27.39,26.62,22.47,26.18,11001
2019-07-23 11:48:11.427646
C: 262.76,12000
S:       47.0 g    00:00:13
T: 27.39,26.65,22.47,26.18,12001
2019-07-23 11:48:11.537027
C: 267.45,13000
S:       47.0 g    00:00:14
T: 27.39,26.62,22.50,26.15,13001
2019-07-23 11:48:11.646393
C: 262.76,14000
S:       47.0 g    00:00:15
T: 27.39,26.65,22.50,26.18,14001
2019-07-23 11:48:11.818278
C: 262.76,15000
2019-07-23 11:48:12.005736
T: 27.39,26.62,22.50,26.15,15001
2019-07-23 11:48:12.308217
S:       47.5 g    00:00:16
2019-07-23 11:48:12.831660
C: 267.45,16000
2019-07-23 11:48:12.978432
T: 27.39,26.65,22.54,26.18,16001
2019-07-23 11:48:13.319238
S:       47.5 g    00:00:17
2019-07-23 11:48:13.788960
C: 253.37,17000
2019-07-23 11:48:13.960763
T: 27.39,26.62,22.50,26.18,17001
2019-07-23 11:48:14.303764
S:       47.5 g    00:00:18
2019-07-23 11:48:14.796282
C: 267.45,18000
2019-07-23 11:48:14.968158
T: 27.36,26.62,22.50,26.15,18001
2019-07-23 11:48:15.384048
S:       47.5 g    00:00:19
2019-07-23 11:48:15.790271
C: 267.45,19000
2019-07-23 11:48:15.977698
T: 27.32,26.62,22.47,26.15,19001
2019-07-23 11:48:16.404769
S:       47.5 g    00:00:20
2019-07-23 11:48:16.768681
C: 258.06,20000
2019-07-23 11:48:16.924922
T: 27.36,26.62,22.40,26.25,20001
2019-07-23 11:48:17.456196
S:       47.5 g    00:00:21
2019-07-23 11:48:17.768647
C: 267.45,21000
2019-07-23 11:48:17.940511
T: 27.32,26.62,22.23,26.42,21001
2019-07-23 11:48:18.471753
S:       47.5 g    00:00:22
2019-07-23 11:48:18.815478
C: 262.76,22000
2019-07-23 11:48:18.956035
T: 27.22,26.65,22.10,26.18,22001
2019-07-23 11:48:19.517785
S:       47.5 g    00:00:23
2019-07-23 11:48:19.769777
C: 267.45,23000
2019-07-23 11:48:19.926016
T: 30.50,26.69,21.96,26.08,23001
2019-07-23 11:48:20.595012
S:       47.5 g    00:00:24
2019-07-23 11:48:20.771120
C: 267.45,24000
2019-07-23 11:48:20.942923
T: 36.68,26.95,21.93,26.18,24001
2019-07-23 11:48:21.677249
S:       47.5 g    00:00:25
2019-07-23 11:48:21.786615
C: 267.45,25000
2019-07-23 11:48:21.989726
T: 42.71,27.43,21.90,26.52,25001
2019-07-23 11:48:22.709542
S:       47.5 g    00:00:26
2019-07-23 11:48:22.865781
C: 258.06,26000
2019-07-23 11:48:22.990805
T: 48.31,29.96,21.80,27.16,26001
2019-07-23 11:48:23.723047
S:       47.5 g    00:00:27
2019-07-23 11:48:23.832358
C: 267.45,27000
2019-07-23 11:48:23.988630
T: 53.23,34.96,21.66,28.00,27001
2019-07-23 11:48:24.759613
C: 258.06,28000
S:       47.5 g    00:00:28
2019-07-23 11:48:24.962726
T: 57.25,40.31,21.49,28.95,28001
2019-07-23 11:48:25.790845
C: 258.06,29000
S:       47.5 g    00:00:29
2019-07-23 11:48:26.009529
T: 60.21,45.06,21.36,29.86,29001
2019-07-23 11:48:26.742433
C: 253.37,30000
2019-07-23 11:48:26.851758
S:       47.5 g    00:00:30
2019-07-23 11:48:26.992361
T: 62.56,48.96,21.19,30.60,30001
2019-07-23 11:48:27.771897
C: 258.06,31000
2019-07-23 11:48:27.896839
S:       47.5 g    00:00:31
2019-07-23 11:48:28.037449
T: 64.41,51.98,21.06,31.21,31001
2019-07-23 11:48:28.740522
C: 248.68,32000
2019-07-23 11:48:28.943694
S:       47.5 g    00:00:32
T: 65.84,54.43,20.89,31.62,32001
2019-07-23 11:48:29.771763
C: 258.06,33000
2019-07-23 11:48:29.990497
S:       47.5 g    00:00:33
T: 67.00,56.30,20.79,31.96,33001
2019-07-23 11:48:30.784859
C: 253.37,34000
2019-07-23 11:48:30.972286
S:       47.5 g    00:00:34
T: 67.92,57.80,20.62,32.16,34001
2019-07-23 11:48:31.748961
C: 239.30,35000
2019-07-23 11:48:31.967692
T: 68.64,58.96,20.52,32.29,35001
2019-07-23 11:48:32.304802
S:       47.5 g    00:00:35
2019-07-23 11:48:32.768761
C: 253.37,36000
2019-07-23 11:48:33.003146
T: 69.22,59.88,20.42,32.40,36001
2019-07-23 11:48:33.305478
S:       47.5 g    00:00:36
2019-07-23 11:48:33.742942
C: 253.37,37000
2019-07-23 11:48:33.961677
T: 69.70,60.60,20.35,32.46,37001
2019-07-23 11:48:34.258534
S:       47.5 g    00:00:37
2019-07-23 11:48:34.774182
C: 243.99,38000
2019-07-23 11:48:34.992919
T: 70.08,61.21,20.28,32.56,38001
2019-07-23 11:48:35.297074
S:       47.5 g    00:00:38
2019-07-23 11:48:35.750148
C: 239.30,39000
2019-07-23 11:48:35.953308
T: 70.42,61.65,20.21,32.56,39001
2019-07-23 11:48:36.344294
S:       47.5 g    00:00:39
2019-07-23 11:48:36.755182
C: 253.37,40000
2019-07-23 11:48:36.973916
T: 70.69,62.03,20.15,32.63,40001
2019-07-23 11:48:37.255148
S:       47.5 g    00:00:40
2019-07-23 11:48:37.755146
C: 253.37,41000
2019-07-23 11:48:37.973883
T: 70.90,62.33,20.11,32.63,41001
2019-07-23 11:48:38.352159
S:       47.5 g    00:00:41
2019-07-23 11:48:38.745180
C: 248.68,42000
2019-07-23 11:48:38.979541
T: 71.07,62.54,20.05,32.67,42001
2019-07-23 11:48:39.395423
S:       47.5 g    00:00:42
2019-07-23 11:48:39.754744
C: 253.37,43000
2019-07-23 11:48:39.989103
T: 71.20,62.74,20.08,32.70,43001
2019-07-23 11:48:40.489054
S:       47.5 g    00:00:43
2019-07-23 11:48:40.707832
C: 243.99,44000
2019-07-23 11:48:40.989066
T: 71.24,62.91,20.05,32.73,44001
2019-07-23 11:48:41.457781
S:       47.5 g    00:00:44
2019-07-23 11:48:41.754577
C: 248.68,45000
2019-07-23 11:48:41.973321
T: 71.31,63.02,20.01,32.80,45001
2019-07-23 11:48:42.521538
S:       47.5 g    00:00:45
2019-07-23 11:48:42.723457
C: 243.99,46000
2019-07-23 11:48:42.989004
T: 71.37,63.12,20.08,32.80,46001
2019-07-23 11:48:43.535841
S:       47.5 g    00:00:46
2019-07-23 11:48:43.746130
C: 243.99,47000
2019-07-23 11:48:43.996138
T: 71.44,63.19,20.08,32.84,47001
2019-07-23 11:48:44.547192
S:       47.5 g    00:00:47
2019-07-23 11:48:44.724651
C: 243.99,48000
2019-07-23 11:48:45.005904
T: 71.51,63.29,20.05,32.87,48001
2019-07-23 11:48:45.662081
S:       47.5 g    00:00:48
2019-07-23 11:48:45.802664
C: 248.68,49000
2019-07-23 11:48:46.005808
T: 71.55,63.39,20.08,32.94,49001
2019-07-23 11:48:46.693262
C: 239.30,50000
S:       10.5 g ?  00:00:49
2019-07-23 11:48:47.021391
