DISCLAIMER: This software is experimental. Use at your own risk. Sensor data is NOT synchronized.
2019-07-30 13:11:47.530274
C: 328.45,0
S:      992.0 g    00:00:01
T: 70.31,64.24,31.68,37.71,1
2019-07-30 13:11:47.617225
C: 323.75,1000
S:      992.0 g    00:00:02
T: 70.28,64.24,31.68,37.71,1001
2019-07-30 13:11:47.707173
C: 328.45,2000
S:      992.0 g    00:00:03
T: 70.31,64.21,31.65,37.71,2001
2019-07-30 13:11:47.807117
C: 319.06,3000
S:      992.5 g    00:00:04
T: 70.31,64.21,31.68,37.71,3001
2019-07-30 13:11:47.913056
C: 333.14,4000
S:      992.5 g    00:00:05
T: 70.31,64.24,31.72,37.74,4001
2019-07-30 13:11:48.017997
C: 323.75,5000
S:      993.0 g    00:00:06
T: 70.25,64.24,31.72,37.74,5001
2019-07-30 13:11:48.127934
C: 328.45,6000
S:      993.0 g    00:00:07
T: 70.28,64.21,31.72,37.77,6001
2019-07-30 13:11:48.241869
C: 328.45,7000
S:      993.0 g    00:00:08
T: 70.25,64.21,31.72,37.74,7001
2019-07-30 13:11:48.351805
C: 323.75,8000
S:      993.5 g    00:00:09
T: 70.21,64.18,31.75,37.74,8001
2019-07-30 13:11:48.466740
C: 328.45,9000
S:      993.5 g    00:00:10
T: 70.18,64.14,31.75,37.77,9001
2019-07-30 13:11:48.582675
C: 319.06,10000
S:      993.5 g    00:00:11
T: 70.18,64.14,31.72,37.74,10001
2019-07-30 13:11:48.698608
C: 319.06,11000
S:      994.0 g    00:00:12
T: 70.18,64.14,31.65,37.74,11001
2019-07-30 13:11:48.813543
C: 319.06,12000
S:      994.0 g    00:00:13
T: 70.18,64.14,31.68,37.71,12001
2019-07-30 13:11:48.930476
C: 328.45,13000
S:      994.0 g    00:00:14
T: 70.18,64.14,31.68,37.71,13001
2019-07-30 13:11:49.044410
C: 323.75,14000
S:      994.5 g    00:00:15
T: 70.18,64.07,31.65,37.67,14001
2019-07-30 13:11:49.155347
C: 333.14,15000
S:      994.5 g    00:00:16
T: 70.21,64.11,31.61,37.67,15001
2019-07-30 13:11:49.275279
C: 328.45,16000
T: 70.14,64.07,31.61,37.64,16001
2019-07-30 13:11:49.371225
S:      995.0 g    00:00:17
2019-07-30 13:11:49.804975
C: 328.45,17000
2019-07-30 13:11:49.961885
T: 70.21,64.07,31.65,37.64,17001
2019-07-30 13:11:50.415627
S:      995.0 g    00:00:18
2019-07-30 13:11:50.817397
C: 323.75,18000
2019-07-30 13:11:50.979305
T: 70.21,64.07,31.61,37.64,18001
2019-07-30 13:11:51.447039
S:      995.0 g    00:00:19
2019-07-30 13:11:51.811830
C: 323.75,19000
2019-07-30 13:11:51.972738
T: 70.21,64.11,31.65,37.67,19001
2019-07-30 13:11:52.490443
S:      995.5 g    00:00:20
2019-07-30 13:11:52.792275
C: 328.45,20000
2019-07-30 13:11:52.955178
T: 70.25,64.11,31.65,37.64,20001
2019-07-30 13:11:53.541851
S:      995.5 g    00:00:21
2019-07-30 13:11:53.798699
C: 328.45,21000
2019-07-30 13:11:53.957606
T: 70.31,64.11,31.65,37.67,21001
2019-07-30 13:11:54.610233
S:      995.5 g    00:00:22
2019-07-30 13:11:54.780136
C: 323.75,22000
2019-07-30 13:11:54.973026
T: 70.28,64.18,31.65,37.67,22001
2019-07-30 13:11:55.647640
S:      996.0 g    00:00:23
2019-07-30 13:11:55.805559
C: 323.75,23000
2019-07-30 13:11:55.963460
T: 70.25,64.18,31.61,37.67,23001
2019-07-30 13:11:56.640074
S:      996.0 g    00:00:24
2019-07-30 13:11:56.762009
C: 323.75,24000
2019-07-30 13:11:56.992873
T: 70.28,64.14,31.55,37.67,24001
2019-07-30 13:11:57.704467
S:      996.0 g    00:00:25
2019-07-30 13:11:57.761436
C: 323.75,25000
2019-07-30 13:11:57.970314
T: 70.28,64.14,31.55,37.67,25001
2019-07-30 13:11:58.730881
S:      996.5 g    00:00:26
2019-07-30 13:11:58.835821
C: 328.45,26000
2019-07-30 13:11:58.998728
T: 70.28,64.14,31.51,37.61,26001
