DISCLAIMER: This software is experimental. Use at your own risk. Sensor data is NOT synchronized.
2019-06-19 10:56:37.245483
C: 0.00,0
S:     -196.0 g    00:05:34
T: 22.80,22.87,21.19,22.78,1
2019-06-19 10:56:37.323603
C: 0.00,1000
S:     -196.0 g    00:05:35
T: 22.80,22.87,21.19,22.78,1001
2019-06-19 10:56:37.417346
C: 0.00,2000
S:     -196.0 g    00:05:36
T: 22.77,22.87,21.19,22.81,2001
2019-06-19 10:56:37.511091
C: 0.00,3000
S:     -196.0 g    00:05:37
T: 22.80,22.87,21.22,22.78,3001
2019-06-19 10:56:37.604834
C: 0.00,4000
S:     -196.0 g    00:05:38
T: 22.77,22.84,21.26,22.78,4001
2019-06-19 10:56:37.698578
C: 0.00,5000
S:     -196.0 g    00:05:39
T: 22.77,22.87,21.26,22.78,5001
2019-06-19 10:56:37.807946
C: 0.00,6000
S:     -196.0 g    00:05:40
T: 22.77,22.84,21.26,22.78,6001
2019-06-19 10:56:37.913178
C: 0.00,7000
S:     -196.0 g    00:05:41
T: 22.77,22.87,21.19,22.78,7001
2019-06-19 10:56:38.008087
C: 0.00,8000
S:     -196.0 g    00:05:42
T: 22.77,22.87,21.32,22.78,8001
2019-06-19 10:56:38.148702
C: 0.00,9000
S:     -196.0 g    00:05:43
T: 22.77,22.87,21.26,22.81,9001
2019-06-19 10:56:38.258070
C: 0.00,10000
S:     -196.0 g    00:05:44
T: 22.80,22.87,21.19,22.78,10001
2019-06-19 10:56:38.383062
C: 0.00,11000
S:     -196.0 g    00:05:45
T: 22.80,22.87,21.29,22.78,11001
2019-06-19 10:56:38.476807
C: 0.00,12000
S:     -196.0 g    00:05:46
T: 22.77,22.87,21.26,22.78,12001
2019-06-19 10:56:38.586173
C: 0.00,13000
S:     -196.0 g    00:05:47
T: 22.80,22.87,21.29,22.81,13001
2019-06-19 10:56:38.742412
C: 0.00,14000
S:     -196.0 g    00:05:48
T: 22.80,22.87,21.19,22.81,14001
2019-06-19 10:56:38.898651
C: 0.00,15000
S:     -196.0 g    00:05:49
T: 22.77,22.87,21.32,22.78,15001
2019-06-19 10:56:39.008019
C: 0.00,16000
S:     -196.0 g    00:05:50
T: 22.80,22.87,21.29,22.78,16001
2019-06-19 10:56:39.117387
C: 0.00,17000
S:     -196.0 g    00:00:01
T: 22.80,22.87,21.22,22.74,17001
2019-06-19 10:56:39.304873
C: 0.00,18000
2019-06-19 10:56:39.429865
S:     -196.0 g    00:00:02
2019-06-19 10:56:39.476750
T: 22.77,22.87,21.19,22.81,18001
2019-06-19 10:56:40.336053
C: 0.00,19000
2019-06-19 10:56:40.445430
S:     -196.0 g    00:00:03
T: 22.80,22.87,21.19,22.78,19001
2019-06-19 10:56:41.304738
C: 0.00,20000
2019-06-19 10:56:41.414106
S:     -196.0 g    00:00:04
2019-06-19 10:56:41.476613
T: 22.77,22.91,21.26,22.78,20001
2019-06-19 10:56:42.320294
C: 0.00,21000
2019-06-19 10:56:42.476533
S:     -196.0 g    00:00:05
T: 22.77,22.87,21.29,22.78,21001
2019-06-19 10:56:43.307185
C: 0.00,22000
2019-06-19 10:56:43.510297
T: 22.80,22.87,21.22,22.78,22001
2019-06-19 10:56:43.791529
S:     -196.0 g    00:00:06
2019-06-19 10:56:44.274208
C: 0.00,23000
2019-06-19 10:56:44.633561
S:     -196.0 g    00:00:07
T: 22.80,22.91,21.22,22.78,23001
2019-06-19 10:56:45.305388
C: 0.00,24000
2019-06-19 10:56:45.477251
T: 22.80,22.87,21.26,22.78,24001
2019-06-19 10:56:45.758484
S:     -196.0 g    00:00:08
2019-06-19 10:56:46.305321
C: 0.00,25000
2019-06-19 10:56:46.477184
T: 22.77,22.87,21.16,22.78,25001
2019-06-19 10:56:46.758417
S:     -196.0 g    00:00:09
2019-06-19 10:56:47.305253
C: 0.00,26000
2019-06-19 10:56:47.477116
T: 22.77,22.87,21.22,22.78,26001
2019-06-19 10:56:47.758350
S:     -196.0 g    00:00:10
2019-06-19 10:56:48.289561
C: 0.00,27000
2019-06-19 10:56:48.461425
T: 22.77,22.87,21.32,22.78,27001
2019-06-19 10:56:48.742657
S:     -196.0 g    00:00:11
2019-06-19 10:56:49.292068
C: 0.00,28000
2019-06-19 10:56:49.526427
T: 22.77,22.87,21.26,22.78,28001
2019-06-19 10:56:49.807658
S:     -196.0 g    00:00:12
2019-06-19 10:56:50.275342
C: 0.00,29000
2019-06-19 10:56:50.509701
T: 22.80,22.87,21.29,22.78,29001
2019-06-19 10:56:50.869052
S:     -196.0 g    00:00:13
2019-06-19 10:56:51.275275
C: 0.00,30000
2019-06-19 10:56:51.509634
T: 22.77,22.87,21.29,22.78,30001
2019-06-19 10:56:51.931360
S:     -196.0 g    00:00:14
2019-06-19 10:56:52.259463
C: 0.00,31000
2019-06-19 10:56:52.493822
T: 22.77,22.87,21.29,22.78,31001
2019-06-19 10:56:52.933730
S:     -196.0 g    00:00:15
2019-06-19 10:56:53.277456
C: 0.00,32000
2019-06-19 10:56:53.511816
T: 22.80,22.87,21.26,22.81,32001
2019-06-19 10:56:53.933662
S:     -196.0 g    00:00:16
2019-06-19 10:56:54.277389
C: 0.00,33000
2019-06-19 10:56:54.511748
T: 22.77,22.87,21.22,22.78,33001
2019-06-19 10:56:54.996090
S:     -196.0 g    00:00:17
2019-06-19 10:56:55.292945
C: 0.00,34000
2019-06-19 10:56:55.527304
T: 22.84,22.87,21.26,22.78,34001
2019-06-19 10:56:56.058519
S:     -196.0 g    00:00:18
2019-06-19 10:56:56.277254
C: 0.00,35000
2019-06-19 10:56:56.511613
T: 22.80,22.87,21.22,22.78,35001
2019-06-19 10:56:57.119552
S:     -196.0 g    00:00:19
2019-06-19 10:56:57.291415
C: 0.00,36000
2019-06-19 10:56:57.527553
T: 22.80,22.87,21.29,22.78,36001
2019-06-19 10:56:58.121263
S:     -196.0 g    00:00:20
2019-06-19 10:56:58.293127
C: 0.00,37000
2019-06-19 10:56:58.527486
T: 22.80,22.84,21.22,22.81,37001
2019-06-19 10:56:59.183691
S:     -196.0 g    00:00:21
2019-06-19 10:56:59.277436
C: 0.00,38000
2019-06-19 10:56:59.511794
T: 22.77,22.87,21.29,22.78,38001
2019-06-19 10:57:00.246119
C: 0.00,39000
S:     -196.0 g    00:00:22
2019-06-19 10:57:00.496103
T: 22.74,22.84,21.26,22.78,39001
2019-06-19 10:57:01.248518
C: 0.00,40000
2019-06-19 10:57:01.295394
S:     -196.0 g    00:00:23
2019-06-19 10:57:01.482877
T: 22.80,22.87,21.26,22.78,40001
2019-06-19 10:57:02.260646
C: 0.00,41000
2019-06-19 10:57:02.370014
S:     -196.0 g    00:00:24
2019-06-19 10:57:02.526254
T: 22.80,22.87,21.19,22.78,41001
2019-06-19 10:57:03.244956
C: 0.00,42000
2019-06-19 10:57:03.354323
S:     -195.5 g    00:00:25
2019-06-19 10:57:03.510563
T: 22.77,22.84,21.29,22.78,42001
2019-06-19 10:57:04.247394
C: 0.00,43000
2019-06-19 10:57:04.419257
S:     -195.5 g    00:00:26
2019-06-19 10:57:04.528626
T: 22.77,22.87,21.32,22.78,43001
2019-06-19 10:57:05.249741
C: 0.00,44000
2019-06-19 10:57:05.421605
S:     -195.5 g    00:00:27
2019-06-19 10:57:05.530973
T: 22.77,22.87,21.22,22.74,44001
2019-06-19 10:57:06.249675
C: 0.00,45000
2019-06-19 10:57:06.484034
S:     -195.5 g    00:00:28
T: 22.80,22.91,21.29,22.74,45001
2019-06-19 10:57:07.218360
C: 0.00,46000
