DISCLAIMER: This software is experimental. Use at your own risk. Sensor data is NOT synchronized.
2019-06-26 07:02:55.947322
C: 520.82,0
S:      479.5 g    21:15:43
T: 24.12,24.76,23.85,-242.02,1
2019-06-26 07:02:56.072314
C: 520.82,1000
S:      480.0 g    21:15:44
T: 24.09,24.80,23.75,-242.02,1001
2019-06-26 07:02:56.134809
C: 516.13,2000
S:      480.0 g    21:15:45
T: 24.12,24.76,23.82,-242.02,2001
2019-06-26 07:02:56.197304
C: 520.82,3000
S:      480.5 g    21:15:46
T: 24.12,24.76,23.82,-242.02,3001
2019-06-26 07:02:56.291048
C: 520.82,4000
S:      481.0 g    21:15:47
T: 24.12,24.76,23.85,-242.02,4001
2019-06-26 07:02:56.416040
C: 516.13,5000
S:      481.5 g    21:15:48
T: 24.09,24.76,23.89,-242.02,5001
2019-06-26 07:02:56.541031
C: 516.13,6000
S:      482.0 g    21:15:49
T: 24.12,24.76,23.89,-242.02,6001
2019-06-26 07:02:56.759767
C: 516.13,7000
S:      482.0 g    21:15:50
T: 24.12,24.76,23.62,-242.02,7001
2019-06-26 07:02:56.884758
C: 516.13,8000
S:      482.5 g    21:15:51
T: 24.12,24.80,23.89,-242.02,8001
2019-06-26 07:02:56.994126
C: 520.82,9000
S:      483.0 g    21:15:52
T: 24.12,24.76,23.78,-242.02,9001
2019-06-26 07:02:57.119117
C: 516.13,10000
S:      483.5 g    21:15:53
T: 24.12,24.76,23.68,-242.02,10001
2019-06-26 07:02:57.244109
C: 516.13,11000
S:      483.5 g    21:15:54
T: 24.12,24.80,23.65,-242.02,11001
2019-06-26 07:02:57.353477
C: 520.82,12000
S:      484.0 g    21:15:55
T: 24.12,24.80,23.89,-242.02,12001
2019-06-26 07:02:57.467350
C: 520.82,13000
S:      484.5 g    21:15:56
T: 24.12,24.76,23.52,-242.02,13001
2019-06-26 07:02:57.592341
C: 516.13,14000
S:      485.0 g    21:15:57
T: 24.12,24.76,23.65,-242.02,14001
2019-06-26 07:02:57.795451
C: 520.82,15000
S:      485.0 g    21:15:58
T: 24.12,24.80,23.72,-242.02,15001
2019-06-26 07:02:57.936069
C: 520.82,16000
S:      485.5 g    21:15:59
T: 24.12,24.80,23.99,-242.02,16001
2019-06-26 07:02:58.076684
C: 516.13,17000
S:      486.0 g    21:16:00
T: 24.12,24.76,23.85,-242.02,17001
2019-06-26 07:02:58.201676
C: 520.82,18000
S:      486.0 g    21:16:01
T: 24.12,24.80,23.75,-242.02,18001
2019-06-26 07:02:58.342292
C: 520.82,19000
S:      486.5 g    21:16:02
T: 24.12,24.76,23.82,-242.02,19001
2019-06-26 07:02:58.467283
C: 520.82,20000
S:      487.0 g    21:16:03
T: 24.12,24.76,23.85,-242.02,20001
2019-06-26 07:02:59.279728
C: 516.13,21000
S:      487.5 g    21:16:04
T: 24.12,24.76,23.78,-242.02,21001
2019-06-26 07:02:59.487309
C: 516.13,22000
