DISCLAIMER: This software is experimental. Use at your own risk. Sensor data is NOT synchronized.
2019-06-22 19:08:28.849361
C: 262.76,0
S:      241.5 g   NET  02:35:44
T: -242.02,26.55,25.44,25.41,1
2019-06-22 19:08:28.976878
C: 267.45,1000
S:      241.5 g   NET  02:35:45
T: -242.02,26.55,25.44,25.41,1001
2019-06-22 19:08:29.070621
C: 262.76,2000
S:      241.5 g   NET  02:35:46
T: -242.02,26.58,25.44,25.44,2001
2019-06-22 19:08:29.179989
C: 267.45,3000
S:      241.5 g   NET  02:35:47
T: -242.02,26.62,25.44,25.44,3001
2019-06-22 19:08:29.289357
C: 267.45,4000
S:      241.5 g   NET  02:35:48
T: -242.02,26.55,25.44,25.41,4001
2019-06-22 19:08:29.414356
C: 267.45,5000
S:      241.5 g   NET  02:35:49
T: -242.02,26.62,25.47,25.44,5001
2019-06-22 19:08:29.523677
C: 267.45,6000
S:      241.5 g   NET  02:35:50
T: -242.02,26.58,25.47,25.44,6001
2019-06-22 19:08:29.648672
C: 267.45,7000
S:      241.5 g   NET  02:35:51
T: -242.02,26.58,25.47,25.44,7001
2019-06-22 19:08:29.804908
C: 267.45,8000
S:      241.5 g   NET  02:35:52
T: -242.02,26.58,25.44,25.47,8001
2019-06-22 19:08:29.945526
C: 267.45,9000
S:      241.5 g   NET  02:35:53
T: -242.02,26.58,25.44,25.47,9001
2019-06-22 19:08:30.101763
C: 262.76,10000
S:      241.5 g   NET  02:35:54
T: -242.02,26.58,25.44,25.47,10001
2019-06-22 19:08:30.225089
C: 267.45,11000
S:      241.5 g   NET  02:35:55
T: -242.02,26.58,25.47,25.44,11001
2019-06-22 19:08:30.350086
C: 262.76,12000
S:      241.5 g   NET  02:35:56
T: -242.02,26.58,25.44,25.44,12001
2019-06-22 19:08:30.475071
C: 267.45,13000
S:      241.5 g   NET  02:35:57
T: -242.02,26.58,25.44,25.47,13001
2019-06-22 19:08:30.600063
C: 267.45,14000
S:      241.5 g   NET  02:35:58
T: -242.02,26.55,25.44,25.44,14001
