DISCLAIMER: This software is experimental. Use at your own risk. Sensor data is NOT synchronized.
2019-06-22 19:11:37.420184
C: 262.76,0
S:      242.5 g   NET  00:02:52
2019-06-22 19:11:37.467056
C: 258.06,1000
S:      242.5 g   NET  00:02:53
2019-06-22 19:11:37.498304
C: 262.76,2000
S:      242.5 g   NET  00:02:54
2019-06-22 19:11:37.592046
C: 262.76,3000
S:      242.5 g   NET  00:02:55
2019-06-22 19:11:37.685791
C: 267.45,4000
S:      242.5 g   NET  00:02:56
2019-06-22 19:11:37.763918
C: 262.76,5000
S:      242.5 g   NET  00:02:57
2019-06-22 19:11:37.842030
C: 262.76,6000
S:      242.5 g   NET  00:02:58
2019-06-22 19:11:37.935774
C: 262.76,7000
S:      242.5 g   NET  00:02:59
2019-06-22 19:11:38.013896
C: 262.76,8000
S:      242.5 g   NET  00:03:00
2019-06-22 19:11:38.545107
S:      242.5 g   NET  00:00:01
2019-06-22 19:11:39.076321
C: 262.76,9000
2019-06-22 19:11:39.623159
S:      242.5 g   NET  00:00:02
2019-06-22 19:11:40.045006
C: 258.06,10000
2019-06-22 19:11:40.638715
S:      242.5 g   NET  00:00:03
2019-06-22 19:11:41.031760
C: 267.45,11000
2019-06-22 19:11:41.687965
S:      242.5 g   NET  00:00:04
2019-06-22 19:11:42.047316
C: 258.06,12000
2019-06-22 19:11:42.719146
S:      242.5 g   NET  00:00:05
2019-06-22 19:11:43.031624
C: 262.76,13000
2019-06-22 19:11:43.765950
S:      242.5 g   NET  00:00:06
2019-06-22 19:11:44.031557
C: 267.45,14000
2019-06-22 19:11:44.844002
S:      242.5 g   NET  00:00:07
2019-06-22 19:11:45.047113
C: 262.76,15000
2019-06-22 19:11:45.922054
S:      242.5 g   NET  00:00:08
2019-06-22 19:11:46.031440
C: 267.45,16000
2019-06-22 19:11:46.907553
S:      242.5 g   NET  00:00:09
2019-06-22 19:11:47.001297
C: 258.06,17000
2019-06-22 19:11:47.954356
S:      242.5 g   NET  00:00:10
2019-06-22 19:11:48.001230
C: 262.76,18000
2019-06-22 19:11:49.016785
C: 258.06,19000
S:      242.5 g   NET  00:00:11
2019-06-22 19:11:50.019298
C: 267.45,20000
2019-06-22 19:11:50.066172
S:      242.5 g   NET  00:00:12
2019-06-22 19:11:51.003609
C: 258.06,21000
2019-06-22 19:11:51.097360
S:      242.5 g   NET  00:00:13
2019-06-22 19:11:51.986536
C: 267.45,22000
2019-06-22 19:11:52.142777
S:      242.5 g   NET  00:00:14
2019-06-22 19:11:53.017717
C: 267.45,23000
2019-06-22 19:11:53.173956
S:      242.5 g   NET  00:00:15
2019-06-22 19:11:54.017649
C: 267.45,24000
2019-06-22 19:11:54.236385
S:      242.5 g   NET  00:00:16
2019-06-22 19:11:55.033205
C: 262.76,25000
2019-06-22 19:11:55.330061
S:      242.5 g   NET  00:00:17
2019-06-22 19:11:56.004505
C: 267.45,26000
2019-06-22 19:11:56.362446
S:      242.5 g   NET  00:00:18
2019-06-22 19:11:57.034276
C: 262.76,27000
2019-06-22 19:11:57.393627
S:      242.5 g   NET  00:00:19
2019-06-22 19:11:58.002961
C: 267.45,28000
2019-06-22 19:11:58.424808
S:      242.5 g   NET  00:00:20
2019-06-22 19:11:59.018517
C: 262.76,29000
2019-06-22 19:11:59.393492
S:      244.0 g ? NET  00:00:21
2019-06-22 19:12:00.002826
C: 267.45,30000
2019-06-22 19:12:00.440296
S:      243.0 g ? NET  00:00:22
2019-06-22 19:12:01.002759
C: 267.45,31000
2019-06-22 19:12:01.174622
T: -241.85,26.18,25.30,25.34,1
2019-06-22 19:12:01.535199
S:      242.5 g   NET  00:00:23
2019-06-22 19:12:02.019541
C: 262.76,32000
2019-06-22 19:12:02.191406
T: -241.87,26.18,25.34,25.34,1001
2019-06-22 19:12:02.613251
S:      242.0 g   NET  00:00:24
